,__typename,locationType,locationId,mentionCount,rentalInformationV2,snippet.text,snippet.highlightedSpans,details.defaultUrl,details.locationId,details.localizedName,details.locationDescription,details.locationV2.names.longOnlyHierarchyTypeaheadV2,details.thumbnail.photoSizeDynamic.maxWidth,details.thumbnail.photoSizeDynamic.maxHeight,details.thumbnail.photoSizeDynamic.urlTemplate,details.reviewSummary.rating,details.reviewSummary.count,details.detail.__typename,details.thumbnail
631,SERP_LocationResult,EATERY,6867420,40,,"In fact, on our first trip after arriving in Dublin, I went back for a","[{'length': 6, 'offset': 45}]",/Restaurant_Review-g186605-d6867420-Reviews-Clement_Pekoe-Dublin_County_Dublin.html,6867420,Clement & Pekoe,,"Dublin, County Dublin, Ireland",1280.0,853.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/38/d2/d1/treats.jpg?w={width}&h={height}&s=1,4.0,139,Restaurant,
632,SERP_LocationResult,EATERY,4739852,40,,Used to be a corner of sanity in the rip off culture of Dublin city centre,"[{'length': 6, 'offset': 56}]",/Restaurant_Review-g186605-d4739852-Reviews-Fitzgeralds-Dublin_County_Dublin.html,4739852,Fitzgeralds,,"Dublin, County Dublin, Ireland",2000.0,1330.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d7/00/33/yum-2.jpg?w={width}&h={height}&s=1,4.0,158,Restaurant,
633,SERP_LocationResult,EATERY,10262470,7,,Dinner at Dublin Irish Bar next to our hotel.,"[{'length': 6, 'offset': 10}]",/Restaurant_Review-g303864-d10262470-Reviews-Irish_Pub_Dublin-Ohrid_Southwestern_Region.html,10262470,Irish Pub Dublin,,"Ohrid, Republic of North Macedonia",2000.0,1125.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4d/bd/13/szep-kilatas-a-tora.jpg?w={width}&h={height}&s=1,3.5,64,Restaurant,
634,SERP_LocationResult,EATERY,462421,17,,me return to this very convenient (close to our residence) location in Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g50285-d462421-Reviews-LongHorn_Steakhouse-Dublin_Ohio.html,462421,LongHorn Steakhouse,"At LongHorn Steakhouse, we serve steak as it was meant to be - perfectly seasoned and expertly grilled by our Grill Masters. Choose from legendary favorites like our Bone-In Outlaw Ribeye or our tender, center-cut Flo's Filet. And if you love steak, wait until you see what our Grill Masters can do with other favorites like our Parmesan Crusted Chicken, hand-cut LongHorn Salmon or our slow-cooked Baby Back Ribs. Looking for a bigger, better lunch? Try one of our Steakhouse Lunch Plates, like our Half-Pound Steakhouse Cheeseburger or our 6 oz. Crispy Buttermilk Chicken Sandwich with your choice of side, soup, or salad. Don't forget to save room for our Chocolate Stampede! Come in today and experience steak done right.","Dublin, Ohio",2000.0,1500.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f1/8c/01/lunch-special-with-bun.jpg?w={width}&h={height}&s=1,4.0,206,Restaurant,
635,SERP_LocationResult,EATERY,864127,9,,This is the third trip we have made to Blue Point and wouldn't miss the Dublin,"[{'length': 6, 'offset': 72}]",/Restaurant_Review-g60803-d864127-Reviews-Dublin_Deck-Patchogue_Long_Island_New_York.html,864127,Dublin Deck,,"Patchogue, New York",779.0,624.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/76/ed/65/dublin-deck.jpg?w={width}&h={height}&s=1,3.5,37,Restaurant,
636,SERP_LocationResult,EATERY,7194811,54,,"Friendly staff, if we ever come back to Dublin this will be where we head","[{'length': 6, 'offset': 40}]",/Restaurant_Review-g186605-d7194811-Reviews-Rosie_s_Cafe-Dublin_County_Dublin.html,7194811,Rosie's Cafe,"Rosie's Cafe is run by a small team of food lovers determined to bring you the freshest and most wholesome choice of salads, breakfasts, lunches and sweet treats. All our food is prepared daily on premises which guarantees the highest quality meal for you to enjoy. We offer a wide range of gourmet salads, wraps, paninis and sandwiches all freshly prepared to your liking. Hot lunches such a lasagne, pies,burritos, quiche and soup are served daily along with our breakfast and vegan menu. We also serve fresh juices, seasonal smoothies, a wide selection of herbal teas and of course our gourmet coffee courtesy of McCabe's hand roasted coffee company in County Wicklow. And not forgetting a decadent choice of desserts is always available including cakes, tarts and pastries all lovingly prepared in our own kitchen. At Rosie's Cafe we are open 5 days a week and look forward to your visit.","Dublin, County Dublin, Ireland",3648.0,2736.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/84/33/5a/sandwiches.jpg?w={width}&h={height}&s=1,4.5,244,Restaurant,
637,SERP_LocationResult,EATERY,2095170,24,,Our daughter is in college so we met her halfway in Dublin and took her,"[{'length': 6, 'offset': 52}]",/Restaurant_Review-g34911-d2095170-Reviews-LongHorn_Steakhouse-Dublin_Georgia.html,2095170,LongHorn Steakhouse,"At LongHorn Steakhouse, we serve steak as it was meant to be - perfectly seasoned and expertly grilled by our Grill Masters. Choose from legendary favorites like our Bone-In Outlaw Ribeye or our tender, center-cut Flo's Filet. And if you love steak, wait until you see what our Grill Masters can do with other favorites like our Parmesan Crusted Chicken, hand-cut LongHorn Salmon or our slow-cooked Baby Back Ribs. Looking for a bigger, better lunch? Try one of our Steakhouse Lunch Plates, like our Half-Pound Steakhouse Cheeseburger or our 6 oz. Crispy Buttermilk Chicken Sandwich with your choice of side, soup, or salad. Don't forget to save room for our Chocolate Stampede! Come in today and experience steak done right.","Dublin, Georgia",2000.0,1125.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/49/39/31/looking-at-the-bar-area.jpg?w={width}&h={height}&s=1,4.0,183,Restaurant,
638,SERP_LocationResult,EATERY,1009908,23,,Every time we visit Dublin we have supper here!!!,"[{'length': 6, 'offset': 20}]",/Restaurant_Review-g186605-d1009908-Reviews-Kafka_Cafe_Bar-Dublin_County_Dublin.html,1009908,Kafka Cafe Bar,,"Dublin, County Dublin, Ireland",1500.0,1124.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/6b/e5/9a/kafka-cafe-bar.jpg?w={width}&h={height}&s=1,4.5,155,Restaurant,
639,SERP_LocationResult,EATERY,12952719,26,,Favourite dining experience in Dublin,"[{'length': 6, 'offset': 31}]",/Restaurant_Review-g186605-d12952719-Reviews-Host-Dublin_County_Dublin.html,12952719,Host,,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/88/3d/45/photo2jpg.jpg?w={width}&h={height}&s=1,4.5,154,Restaurant,
640,SERP_LocationResult,EATERY,4055489,15,,offers the highest quality of food (by far the best food of its kind in Dublin,"[{'length': 6, 'offset': 72}]",/Restaurant_Review-g186605-d4055489-Reviews-Lumanti_of_Nepal-Dublin_County_Dublin.html,4055489,Lumanti of Nepal,At our authentic restaurant we aim to provide a realistic Nepalese fine dining experience.Eat on site or at home with fresh scented aromas of Nepalese spices and tastes that match to none. Only the healthiest and freshest ingredients are selected by our chefs to craft our dishes.With a full and friendly Nepalese staff of waiters and chefs we are ready to introduce you to a true representation of Nepalese cuisine.,"Dublin, County Dublin, Ireland",960.0,720.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/8c/e5/lumanti-of-nepal-an-authentic.jpg?w={width}&h={height}&s=1,4.5,129,Restaurant,
641,SERP_LocationResult,EATERY,2654380,18,,recommended me this place and the pizza is honestly the best I’ve had in Dublin,"[{'length': 6, 'offset': 73}]",/Restaurant_Review-g186605-d2654380-Reviews-Ray_s_Pizza-Dublin_County_Dublin.html,2654380,Ray’s Pizza,Near Bank of Ireland,"Dublin, County Dublin, Ireland",1008.0,756.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ff/2b/fd/img-20160917-161442-largejpg.jpg?w={width}&h={height}&s=1,4.5,93,Restaurant,
642,SERP_LocationResult,EATERY,12322176,19,,Perfect treat to start our day before touring Dublin.,"[{'length': 7, 'offset': 46}]",/Restaurant_Review-g186605-d12322176-Reviews-The_Rolling_Donut-Dublin_County_Dublin.html,12322176,The Rolling Donut,,"Dublin, County Dublin, Ireland",4000.0,4000.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/42/3b/5c/box-of-6.jpg?w={width}&h={height}&s=1,4.5,106,Restaurant,
643,SERP_LocationResult,EATERY,23942606,17,,"excellent menu choices at a reasonable price, especially given how expensive Dublin","[{'length': 6, 'offset': 77}]",/Restaurant_Review-g186605-d23942606-Reviews-Shaku_Maku-Dublin_County_Dublin.html,23942606,Shaku Maku,Middle Eastern Diner,"Dublin, County Dublin, Ireland",837.0,810.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/7c/55/17/caption.jpg?w={width}&h={height}&s=1,4.5,87,Restaurant,
644,SERP_LocationResult,EATERY,3807459,13,,all top class.Lovely atmosphere here as always.Reccomend.Hidden Gem in Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g186605-d3807459-Reviews-Vagya_Restaurant-Dublin_County_Dublin.html,3807459,Vagya Restaurant,"The word ""Vagya"" means luck in Nepalese and here in Vagya we feel very lucky to offer you a dining experience that incorporates excellent food and attentive service.Our mission is to provide our customers with the finest food and the best quality service in such a relaxed and comfortable atmosphere that they will always want to return. We aim to offer gourmet Nepalese and Indian cuisine at very affordable prices. Freshness is our main priority; carcinogenic food colourings, frozen meat and food are strictly forbidden in our food preparation.Our food are cooked using the finest spices.Our meals therefore offer a healthier alternative to some other ethnic cuisines that use flavoured oils and food coloring additives to enhance the dish.","Dublin, County Dublin, Ireland",1032.0,774.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/c1/8a/f5/20180922-193238-largejpg.jpg?w={width}&h={height}&s=1,4.5,115,Restaurant,
645,SERP_LocationResult,EATERY,4678199,18,,"A must try if getting lunch in Dublin, GA.","[{'length': 6, 'offset': 31}]",/Restaurant_Review-g34911-d4678199-Reviews-Brian_s_Giant_Subs-Dublin_Georgia.html,4678199,Brian's Giant Subs,"Brian's Giant Subs is a family-owned and operated, Jersey-style sandwich business located in Dublin, GA. The business was founded and opened as a start-up on April 25, 1989. Brian’s operated under a small franchise for a couple of years, before branching off and building its own successful local brand more commonly known as, Brian's Giant Subs. Brian's specializes in made-to-order cold and hot subs with fresh-sliced meats and cheeses per order, daily fresh-baked bread, and fresh condiments. While serving quality food is a must, the customer experience is a large part of what makes Brian's such a successful business. With decades of experience in the sandwich business dating back to 1989, Brian's values its customers as family and friends. Brian's Subs offers old-fashioned service and customer satisfaction that in today’s society seems so hard to find. Come give us a try! We are a CASH only business, so no debit or credit.","Dublin, Georgia",1080.0,1080.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1a/11/32/we-accept-cash-or-local.jpg?w={width}&h={height}&s=1,5.0,79,Restaurant,
646,SERP_LocationResult,EATERY,24172269,6,,were pub hopping along Calle Gerona when we decided to drop into The Dublin,"[{'length': 6, 'offset': 69}]",/Restaurant_Review-g187525-d24172269-Reviews-The_Dublin_House-Benidorm_Costa_Blanca_Province_of_Alicante_Valencian_Community.html,24172269,The Dublin House,,"Benidorm, Valencian Community, Spain",1027.0,1311.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/f0/c7/dd/the-dublin-house-cgerona.jpg?w={width}&h={height}&s=1,5.0,9,Restaurant,
647,SERP_LocationResult,EATERY,3459563,6,,My husband ordered the chorrillana Dublin it was good but there was to,"[{'length': 6, 'offset': 35}]",/Restaurant_Review-g15349484-d3459563-Reviews-Dublin_Irish_Pub-Providencia_Santiago_Metropolitan_Region.html,3459563,Dublin Irish Pub,"The Irish Spirit in the middle of Santiago de Chile, variety of plates and the best local and international beer & cocktails.","Providencia, Chile",480.0,722.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/4f/9c/cb/irish-kiss.jpg?w={width}&h={height}&s=1,3.5,423,Restaurant,
648,SERP_LocationResult,EATERY,4042938,36,,"one side over Airport and runway and on other, off to Howth Head and Dublin","[{'length': 6, 'offset': 69}]",/Restaurant_Review-g186605-d4042938-Reviews-Rooftop_Bar_And_Terrace_At_Anantara_The_Marker_Dublin_Hotel-Dublin_County_Dublin.html,4042938,Rooftop Bar And Terrace At Anantara The Marker Dublin Hotel,"Our Rooftop Bar and Terrace reaches across the cityscape to the wild natural beauty of the mountains and the sea. Watch the evening sun set behind the city skyline, before settling back for an evening under the stars. There really is nowhere quite like it. Carrying the elemental theme right through each floor, this rooftop landscape completes the architectural vision, taking inspiration from one of Ireland's most untamed regions, The Burren. Grasses and indigenous flora are planted between the seated areas to create a natural vista, complimenting the contemporary seating and mood lighting.","Dublin, County Dublin, Ireland",960.0,796.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b9/29/b6/photo0jpg.jpg?w={width}&h={height}&s=1,4.0,112,Restaurant,
649,SERP_LocationResult,EATERY,2173621,18,,in Rush (and I would return as a scenic unspoilt seafront not far from Dublin,"[{'length': 6, 'offset': 71}]",/Restaurant_Review-g1389138-d2173621-Reviews-Harbour_Bar-Rush_County_Dublin.html,2173621,Harbour Bar,Friendly neighborhood pub with excellent food. Traditional Irish dishes as well as seafood and steak.,"Rush, County Dublin, Ireland",1344.0,756.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/68/ad/09/img-20180831-wa0007-largejpg.jpg?w={width}&h={height}&s=1,4.5,337,Restaurant,
650,SERP_LocationResult,EATERY,4519838,28,,Definitely best coffee in Dublin.,"[{'length': 7, 'offset': 26}]",/Restaurant_Review-g186605-d4519838-Reviews-Seven_Wonders_Ifsc-Dublin_County_Dublin.html,4519838,Seven Wonders Ifsc,,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/70/9e/86/photo0jpg.jpg?w={width}&h={height}&s=1,4.5,142,Restaurant,
651,SERP_LocationResult,EATERY,25259915,17,,"Don’t leave this gem off your dinner list when visiting Dublin, and ask","[{'length': 6, 'offset': 56}]",/Restaurant_Review-g186605-d25259915-Reviews-Chequer_Lane_By_Jamie_Oliver-Dublin_County_Dublin.html,25259915,Chequer Lane By Jamie Oliver,"Chequer Lane by Jamie Oliver offers a cozy dining experience in Dublin, celebrating Ireland's finest local produce with seasonal dishes inspired by Jamie's family recipes. Enjoy a warm, welcoming atmosphere and a menu that highlights fresh, high-quality ingredients from local farmers.","Dublin, County Dublin, Ireland",2400.0,1350.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/4c/df/14/chequer-lane-by-jamie.jpg?w={width}&h={height}&s=1,4.5,97,Restaurant,
652,SERP_LocationResult,EATERY,5821550,17,,continued buying tea here as it is so difficult to find good quality tea in Dublin.,"[{'length': 7, 'offset': 76}]",/Restaurant_Review-g186605-d5821550-Reviews-Tea_Garden-Dublin_County_Dublin.html,5821550,Tea Garden,,"Dublin, County Dublin, Ireland",1344.0,653.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/2a/82/60/20180815-221027-largejpg.jpg?w={width}&h={height}&s=1,4.5,91,Restaurant,
653,SERP_LocationResult,EATERY,8118457,14,,For sure will come back when in Dublin. :),"[{'length': 7, 'offset': 32}]",/Restaurant_Review-g186605-d8118457-Reviews-Musashi_Sandyford-Dublin_County_Dublin.html,8118457,Musashi Sandyford,,"Dublin, County Dublin, Ireland",4032.0,3024.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/9a/4b/23/20170609-124451-largejpg.jpg?w={width}&h={height}&s=1,4.5,98,Restaurant,
654,SERP_LocationResult,EATERY,3638261,35,,while exploring Dublin we found this place by accident.it was early afternoon,"[{'length': 6, 'offset': 16}]",/Restaurant_Review-g186605-d3638261-Reviews-Aobaba-Dublin_County_Dublin.html,3638261,Aobaba,,"Dublin, County Dublin, Ireland",592.0,343.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/69/fe/84/dejeuner.jpg?w={width}&h={height}&s=1,4.0,131,Restaurant,
655,SERP_LocationResult,EATERY,4098259,41,,"time, this place does one of the best brunches and the best coffee in Dublin.","[{'length': 7, 'offset': 70}]",/Restaurant_Review-g186605-d4098259-Reviews-3FE_3rd_Floor_Espresso-Dublin_County_Dublin.html,4098259,3FE - 3rd Floor Espresso,,"Dublin, County Dublin, Ireland",1242.0,1397.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/92/16/7c/rice-bowl-bbq-bean-sauce.jpg?w={width}&h={height}&s=1,4.0,135,Restaurant,
656,SERP_LocationResult,EATERY,1596336,46,,"When in Temple bar, Dublin we head here for authentic India food.","[{'length': 6, 'offset': 20}]",/Restaurant_Review-g186605-d1596336-Reviews-Aleena_Indian_Restaurant-Dublin_County_Dublin.html,1596336,Aleena Indian Restaurant,"To meet the best quality of food and service Aleena choose unique and the best Tandoori, Balti, Baryani and traditional curry dishes of India and the sub continent. To visit Aleena Restaurant is always the best choice for anyone who likes to have a selection of flavoured indian food mild to very hot.","Dublin, County Dublin, Ireland",1239.0,699.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/93/c7/7d/aleena-indian-restaurant.jpg?w={width}&h={height}&s=1,3.5,179,Restaurant,
657,SERP_LocationResult,EATERY,6788320,43,,"around the corner, so today made a phone order to pick up myself while in dublin.","[{'length': 7, 'offset': 74}]",/Restaurant_Review-g186605-d6788320-Reviews-Duck-Dublin_County_Dublin.html,6788320,Duck,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0a/2c/33/photo3jpg.jpg?w={width}&h={height}&s=1,4.0,169,Restaurant,
658,SERP_LocationResult,EATERY,23323258,5,,My fave in Dublin!!,"[{'length': 6, 'offset': 11}]",/Restaurant_Review-g186605-d23323258-Reviews-Village_Pizza_Dublin-Dublin_County_Dublin.html,23323258,Village Pizza Dublin,"We are a small, independent wood fired pizza truck who found a permanent home beside a lovely local pub called The Bernard Shaw in Phibsborough. We serve mainly vegan and vegetarian Napolitan style pizzas but also have two, free range, Irish meat options on our menu. We're proud to use the best possible ingredients that, when possible, are locally sourced. Some of them we grow ourselves at our Village Pizza Farm in Stoneybatter. You can take our pizzas home or enjoy them in the cosiness of the pub. We also deliver. We are open from 4 - 9.30 Thursday to Friday, and 2 - 9.30 at weekends","Dublin, County Dublin, Ireland",3024.0,4032.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/fb/04/55/village-pizza-dublin.jpg?w={width}&h={height}&s=1,4.5,10,Restaurant,
659,SERP_LocationResult,EATERY,6436401,32,,On a overnight stay in Dublin I was  near Heuston station and was looking,"[{'length': 6, 'offset': 23}]",/Restaurant_Review-g186605-d6436401-Reviews-The_Galway_Hooker-Dublin_County_Dublin.html,6436401,The Galway Hooker,,"Dublin, County Dublin, Ireland",1224.0,1632.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/a4/8b/49/bustling-atmosphere.jpg?w={width}&h={height}&s=1,3.0,172,Restaurant,
660,SERP_LocationResult,EATERY,852508,22,,Location is close to Oakland Nursery in Dublin so if you want a really,"[{'length': 6, 'offset': 40}]",/Restaurant_Review-g50285-d852508-Reviews-Tommy_s_Pizza-Dublin_Ohio.html,852508,Tommy's Pizza,,"Dublin, Ohio",640.0,480.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/b3/76/b5/tommy-s-pizza-dublin.jpg?w={width}&h={height}&s=1,4.5,85,Restaurant,
661,SERP_LocationResult,EATERY,11958290,20,,"This is a nice ""gem"" in Dublin.","[{'length': 7, 'offset': 24}]",/Restaurant_Review-g50285-d11958290-Reviews-Harvest_Pizzeria-Dublin_Ohio.html,11958290,Harvest Pizzeria,,"Dublin, Ohio",4608.0,3456.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/3d/d4/d4/wonderful-flavor-i-created.jpg?w={width}&h={height}&s=1,4.5,70,Restaurant,
662,SERP_LocationResult,EATERY,12909010,17,,The best steak this side of Dublin and Great staff.,"[{'length': 6, 'offset': 28}]",/Restaurant_Review-g186605-d12909010-Reviews-McGettigan_s_D9-Dublin_County_Dublin.html,12909010,McGettigan's D9,"Located on Swords Road in Whitehall, McGettigan’s Dublin 9 enjoys a prime location just 3 kms from the city centre and close to all major attractions including Croke Park, Clontarf Golf Club, and O’Connell Street. McGettigan’s D9 offers guests delicious food and drinks served in a beautiful and modern space which includes a dedicated smoking area. The bar is open for lunch and dinner serving a mix of tasty dishes such as gourmet burgers, steaks, chicken wings, and bangers and mash, with tasty lighter options below 500 calories also available. In keeping with McGettigan’s bars across the globe, live music and sports feature heavily with numerous HD TVs and giant screens televising sporting events seven days a week and some of the city’s best music acts and DJs. A go-to spot for every occasion, McGettigan’s is the perfect spot for post-work drinks, food with friends or an evening of revelry in the heart of Dublin’s north side. #McGettigansD9","Dublin, County Dublin, Ireland",984.0,656.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6d/64/35/welcome-to-mcgettigan.jpg?w={width}&h={height}&s=1,4.0,197,Restaurant,
663,SERP_LocationResult,EATERY,3576653,26,,"Visited Dublin with a friend who is coeliac, she was amazed by the choice","[{'length': 6, 'offset': 8}]",/Restaurant_Review-g186605-d3576653-Reviews-Mak-Dublin_County_Dublin.html,3576653,Mak,,"Dublin, County Dublin, Ireland",2048.0,1536.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/96/47/11/enjoyable-evening.jpg?w={width}&h={height}&s=1,4.0,194,Restaurant,
664,SERP_LocationResult,EATERY,17734932,18,,We are SO glad we did; this was one of our favorite meals in Dublin!,"[{'length': 6, 'offset': 61}]",/Restaurant_Review-g186605-d17734932-Reviews-Chimac_Aungier_Street-Dublin_County_Dublin.html,17734932,Chimac Aungier Street,"Korean fried chicken & Irish craft beer. We fuse Korean flavour with fresh local produce, taking inspiration from home and right round the globe. It's a uniquely Irish take on KFC - addictively delicious and packed with flavour. ​ ​","Dublin, County Dublin, Ireland",3888.0,2592.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/92/d1/22/twice-fried-100-irish.jpg?w={width}&h={height}&s=1,4.5,111,Restaurant,
665,SERP_LocationResult,EATERY,4022843,18,,In all honesty this was in the top 2 best meals we had while in Dublin.,"[{'length': 7, 'offset': 64}]",/Restaurant_Review-g186605-d4022843-Reviews-Harkin_s-Dublin_County_Dublin.html,4022843,Harkin's,"Welcome To Harkin’s Bar! Proudly Owned And Operated By The Harkin Family Since 1992 One Of The Last True Irish Pubs Remaining In Dublin City (estd. Circa 1860) Located In The Heart Of Old Dublin, Within Walking Distance Of The Guinness Storehouse And Gravity Bar Attractions. Come For The Food And Drink, Stay For The Music, Chats And Laughs. Experience A Truely Unique Dublin Pub Reknowned For Its Friendly Staff, Real Atmosphere, And Reasonable Prices!","Dublin, County Dublin, Ireland",4032.0,3024.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/1b/57/5b/outside.jpg?w={width}&h={height}&s=1,4.5,151,Restaurant,
666,SERP_LocationResult,EATERY,4084454,10,,Which serms to be difficult to find in Dublin.,"[{'length': 7, 'offset': 39}]",/Restaurant_Review-g616166-d4084454-Reviews-Cafe_du_Journal-Monkstown_County_Dublin.html,4084454,Cafe du Journal,,"Monkstown, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/27/8e/66/cafe-du-journal.jpg?w={width}&h={height}&s=1,4.0,208,Restaurant,
667,SERP_LocationResult,EATERY,16827312,20,,Best brunch spot in dublin!,"[{'length': 6, 'offset': 20}]",/Restaurant_Review-g186605-d16827312-Reviews-ALMA-Dublin_County_Dublin.html,16827312,ALMA.,"“We are a small family shop in the center of beautiful Portobello, taking a step sideways from traditional breakfast culture. Together with our chef and local producers, we aim to craft uniquely unforgettable experiences offering people an opportunity to explore and try a little bit of Argentina. Our small contemporary menu shifts with each season depending on the local growers and their products.”","Dublin, County Dublin, Ireland",5184.0,3456.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/dd/8c/ba/dulce-de-leche-pancakes.jpg?w={width}&h={height}&s=1,4.5,96,Restaurant,
668,SERP_LocationResult,EATERY,2356582,20,,handy and the food is good quality without the pretentions you get in Dublin,"[{'length': 6, 'offset': 70}]",/Restaurant_Review-g186605-d2356582-Reviews-The_51_Bar-Dublin_County_Dublin.html,2356582,The 51 Bar,"Situated on picturesque Haddington Road, Ballsbridge, The 51 is a modern, spacious pub in the heartland of Dublin 4. The 51 is part of the Quinn group and features one of the largest collections of whiskey from around the world. We do a lovely Sunday Carvery, carvery lunch Monday to Friday, and an evening meal deal Monday to Saturday. The evening meal deal is any main course and a drink (pint or longneck, glass of wine or soft drink) for only €14.","Dublin, County Dublin, Ireland",550.0,366.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/37/46/71/the-51-bar.jpg?w={width}&h={height}&s=1,4.5,96,Restaurant,
669,SERP_LocationResult,EATERY,3156887,19,,The most underrated café in Dublin.,"[{'length': 7, 'offset': 28}]",/Restaurant_Review-g186605-d3156887-Reviews-Food_Game-Dublin_County_Dublin.html,3156887,Food Game,This is a small deli/shop that does brunch.,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/75/6f/ff/photo1jpg.jpg?w={width}&h={height}&s=1,4.5,76,Restaurant,
670,SERP_LocationResult,EATERY,11773414,20,,"prices
So welcoming from all the locals 
We had the best night so far in Dublin","[{'length': 6, 'offset': 73}]",/Restaurant_Review-g186605-d11773414-Reviews-M_O_Briens-Dublin_County_Dublin.html,11773414,M O'Briens,,"Dublin, County Dublin, Ireland",1032.0,774.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/c6/13/20/img-20180720-180607-largejpg.jpg?w={width}&h={height}&s=1,4.5,113,Restaurant,
671,SERP_LocationResult,EATERY,12114828,11,,"about that pal’ - I mean I don’t care, there’s plenty of food places in Dublin","[{'length': 6, 'offset': 72}]",/Restaurant_Review-g186605-d12114828-Reviews-Briodys-Dublin_County_Dublin.html,12114828,Briodys,,"Dublin, County Dublin, Ireland",2814.0,2196.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e0/b9/93/briodys.jpg?w={width}&h={height}&s=1,4.5,30,Restaurant,
672,SERP_LocationResult,EATERY,6750839,17,,We were greeted by a gentleman with a baritone Irish brogue… authentic Dublin.,"[{'length': 7, 'offset': 71}]",/Restaurant_Review-g186605-d6750839-Reviews-High_Nelly_s-Dublin_County_Dublin.html,6750839,High Nelly's,,"Dublin, County Dublin, Ireland",1344.0,756.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/78/4d/f2/20181122-071843-largejpg.jpg?w={width}&h={height}&s=1,4.5,63,Restaurant,
673,SERP_LocationResult,EATERY,15181852,13,,"Amazing coffee, fantastic food, super service - best cafe in Dublin, staff","[{'length': 6, 'offset': 61}]",/Restaurant_Review-g186605-d15181852-Reviews-Groundstate_Coffee-Dublin_County_Dublin.html,15181852,Groundstate Coffee,,"Dublin, County Dublin, Ireland",2048.0,2048.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/53/94/88/photo1jpg.jpg?w={width}&h={height}&s=1,4.5,64,Restaurant,
674,SERP_LocationResult,EATERY,19800363,21,,We spent four days in Dublin and we enjoyed it a lot!,"[{'length': 6, 'offset': 22}]",/Restaurant_Review-g186605-d19800363-Reviews-Irish_Potato_Cake-Dublin_County_Dublin.html,19800363,Irish Potato Cake,"The unique Irish food concept. The Irish Potato Cake Company brings back Irish homemade food for locals and visitors. Enjoy freshly pan-fried Irish potato cakes with Irish tea or locally brewed craft beer. We have 3 varieties : Vegan, Beef & Guinness or Bacon & cheese. We also have Irish Stew and Irish Sharing Platter","Dublin, County Dublin, Ireland",777.0,777.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/06/e1/83/vegan-potato-cakes.jpg?w={width}&h={height}&s=1,5.0,85,Restaurant,
